node_id_org,node_id_dest,distance,highway,oneway,bridge,tunnel
3722883797,288391201,9.932036,tertiary,yes,None,None
288391201,288390844,20.262566,tertiary,yes,None,None
288390844,3722883795,10.707912,tertiary,yes,None,None
3722883795,3722883792,257.936168,tertiary,yes,None,None
3722883792,3722883790,17.100165,tertiary,yes,None,None
3722883790,288391206,254.449122,tertiary,yes,None,None
288391206,2303738289,11.350785,tertiary,yes,None,None
2303738289,2303738276,144.759466,tertiary,yes,None,None
2303738276,1666878475,13.092782,tertiary,yes,None,None
1666878503,2303738289,235.405550,tertiary,None,None,None
2303738289,2303738288,8.610379,tertiary,None,None,None
2303738288,288390868,115.574972,tertiary,None,None,None
288390868,2303738278,17.035908,tertiary,None,None,None
2303738278,288390869,15.383155,tertiary,None,None,None
288390869,288390984,49.391118,tertiary,None,None,None
288390984,288390985,13.109854,tertiary,None,None,None
288390985,288390986,12.320672,tertiary,None,None,None
288390986,288390987,13.714797,tertiary,None,None,None
288390987,2303738267,10.749403,tertiary,None,None,None
2303738267,2303738263,29.497355,tertiary,None,None,None
2303738263,3731514454,106.403791,tertiary,None,None,None
3731514454,3731514453,18.945391,tertiary,None,None,None
3731514453,2303738248,106.325139,tertiary,None,None,None
2303738248,3722883341,305.783519,tertiary,None,None,None
3722883341,288390999,9.022704,tertiary,None,None,None
288390245,3722883792,235.271514,tertiary,None,None,None
3722883792,3722883791,9.975020,tertiary,None,None,None
3722883791,288391433,111.714019,tertiary,None,None,None
288391433,288391841,8.731547,tertiary,None,None,None
288391841,3722883781,8.608842,tertiary,None,None,None
3722883781,288391435,7.066541,tertiary,None,None,None
288391435,2303738298,9.565086,tertiary,None,None,None
2303738298,288391436,7.318817,tertiary,None,None,None
288391436,2303738297,8.623847,tertiary,None,None,None
2303738297,3722883779,8.123663,tertiary,None,None,None
3722883779,2303738299,6.472719,tertiary,None,None,None
2303738299,288391842,7.605674,tertiary,None,None,None
288391842,3722883783,6.851387,tertiary,None,None,None
3722883783,2303738301,7.452276,tertiary,None,None,None
2303738301,1312828742,127.295926,tertiary,None,None,None
1312828742,3731206098,165.009264,tertiary,None,None,None
3731206098,3731206100,9.290774,tertiary,None,None,None
3731206100,288391448,298.268995,tertiary,None,None,None
288391448,288391450,14.593719,tertiary,None,None,None
288391450,1337930568,7.425221,tertiary,None,None,None
1337930568,288391847,7.611654,tertiary,None,None,None
288391847,1337930547,8.429951,tertiary,None,None,None
1337930547,288391848,8.428558,tertiary,None,None,None
288391848,288391850,69.960978,tertiary,None,None,None
288392987,288391987,6.591185,tertiary,None,None,None
288391987,2303738241,22.643448,tertiary,None,None,None
2303738241,288392113,13.631234,tertiary,None,None,None
288392113,2303738253,111.849721,tertiary,None,None,None
2303738253,2303738254,7.328066,tertiary,None,None,None
2303738254,2303738263,202.438147,tertiary,None,None,None
2303738263,289053287,207.867756,tertiary,None,None,None
289053287,288392096,206.109804,tertiary,None,None,None
1666878447,3722883609,108.923099,tertiary,None,None,None
3722883609,1666878548,130.211318,tertiary,None,None,None
1666878548,288392932,177.104871,tertiary,None,None,None
288392932,288392933,24.439030,tertiary,None,None,None
288392933,288393007,26.903396,tertiary,None,None,None
288393007,288392935,14.904938,tertiary,None,None,None
288392935,288392987,14.963888,tertiary,None,None,None
288392987,288392988,18.789271,tertiary,None,None,None
288392988,288392937,14.456480,tertiary,None,None,None
288392937,2303738228,12.561133,tertiary,None,None,None
2303738228,288392938,11.041982,tertiary,None,None,None
288392938,2303738225,10.371979,tertiary,None,None,None
2303738225,288392939,8.824884,tertiary,None,None,None
288392939,2303738221,12.983569,tertiary,None,None,None
2303738221,2303738219,39.372836,tertiary,None,None,None
2303738219,2303738217,8.810530,tertiary,None,None,None
2303738217,288393008,54.692853,tertiary,None,None,None
288393008,2303738213,9.354424,tertiary,None,None,None
2303738213,288393009,9.062913,tertiary,None,None,None
288393009,2303738212,7.244262,tertiary,None,None,None
2303738212,288392945,10.282718,tertiary,None,None,None
288392945,288393010,14.793145,tertiary,None,None,None
288393010,288392947,13.015431,tertiary,None,None,None
288392947,288392993,14.904973,tertiary,None,None,None
288392993,288392995,10.102591,tertiary,None,None,None
288392995,288467163,39.023795,tertiary,None,None,None
288467163,2303738224,94.051396,tertiary,None,None,None
2303738224,2303738226,10.783292,tertiary,None,None,None
2303738226,2303738248,200.941117,tertiary,None,None,None
2303738248,289053284,207.568616,tertiary,None,None,None
289053284,288467177,86.851337,tertiary,None,None,None
288467177,288467178,8.072061,tertiary,None,None,None
288467178,288467179,9.644540,tertiary,None,None,None
288467179,288467180,12.715642,tertiary,None,None,None
288467180,288467181,12.077819,tertiary,None,None,None
288467181,288467182,11.057860,tertiary,None,None,None
288467182,288467183,8.288775,tertiary,None,None,None
288467183,2303738275,39.417704,tertiary,None,None,None
2303738275,288672160,88.215385,tertiary,None,None,None
288672160,288672163,10.091699,tertiary,None,None,None
288672163,288672165,11.993213,tertiary,None,None,None
288672165,288672167,12.005185,tertiary,None,None,None
288672167,288672169,13.433832,tertiary,None,None,None
288672169,3731206068,10.034189,tertiary,None,None,None
3731206068,3731206075,87.599182,tertiary,None,None,None
3731206075,3731206076,8.854860,tertiary,None,None,None
3731206076,4414299139,139.780749,tertiary,None,None,None
4414299139,288672186,20.094017,tertiary,None,None,None
288672186,2303738302,13.790420,tertiary,None,None,None
2303738302,288672187,9.312050,tertiary,None,None,None
288672187,3731602769,6.095055,tertiary,None,None,None
3731602769,2303738304,6.139388,tertiary,None,None,None
2303738304,3731602775,8.476887,tertiary,None,None,None
3731602775,288672188,7.451470,tertiary,None,None,None
288672188,288672191,55.175477,tertiary,None,None,None
288672191,3731602773,8.565919,tertiary,None,None,None
3731602773,2303738303,6.659606,tertiary,None,None,None
2303738303,288672192,9.003793,tertiary,None,None,None
288672192,3731602767,6.214184,tertiary,None,None,None
3731602767,288672193,6.024920,tertiary,None,None,None
288672193,4414299128,39.933581,tertiary,None,None,None
4414299128,288672196,48.654137,tertiary,None,None,None
288364845,2303738197,79.100148,tertiary,None,None,None
2303738197,288704759,104.125222,tertiary,None,None,None
288704759,288705116,371.174504,tertiary,None,None,None
288705116,289009379,202.256257,tertiary,None,None,None
289009379,3722879120,134.401783,tertiary,None,None,None
3722879120,289007785,116.097925,tertiary,None,None,None
289007785,289008075,76.301555,tertiary,None,None,None
289008075,2303738204,71.595722,tertiary,None,None,None
2303738204,289008544,97.951088,tertiary,None,None,None
289008544,2303738216,17.055167,tertiary,None,None,None
2303738216,289008545,10.065925,tertiary,None,None,None
289008545,2303738218,14.747209,tertiary,None,None,None
2303738218,289008546,10.269678,tertiary,None,None,None
289008546,289008547,11.376538,tertiary,None,None,None
289008547,2303738222,12.782779,tertiary,None,None,None
2303738222,289008548,10.115053,tertiary,None,None,None
289008548,289008549,12.394688,tertiary,None,None,None
289008549,2303738227,8.767772,tertiary,None,None,None
2303738227,289009385,13.404828,tertiary,None,None,None
289009385,289008632,63.102496,tertiary,None,None,None
289008632,288703314,103.830864,tertiary,None,None,None
288703314,3722883544,15.465097,tertiary,None,None,None
3722883544,288703890,14.449150,tertiary,None,None,None
288703890,288703894,331.509862,tertiary,None,None,None
288703894,288703324,5.282030,tertiary,None,None,None
288703324,288703895,4.292707,tertiary,None,None,None
288703895,288703326,3.658044,tertiary,None,None,None
288703326,288703896,5.906341,tertiary,None,None,None
288703896,3722883753,4.132772,tertiary,None,None,None
3722883753,288703328,4.309045,tertiary,None,None,None
288703328,3722883767,55.023233,tertiary,None,None,None
3722883767,289013442,220.798841,tertiary,None,None,None
289013442,289009613,116.568440,tertiary,None,None,None
289009613,289010143,205.447510,tertiary,None,None,None
289010143,289012224,53.042113,tertiary,None,None,None
289012224,1985662164,44.230562,tertiary,None,None,None
1985662164,2367366010,91.136788,tertiary,None,None,None
2367366010,370509251,233.289846,tertiary,None,None,None
370509251,288703358,103.269725,tertiary,None,None,None
288703358,288703913,255.323521,tertiary,None,None,None
288703913,288703364,33.544706,tertiary,None,None,None
288703364,1493232151,154.019816,tertiary,None,None,None
1493232151,1493249423,128.754245,tertiary,None,None,None
1493249423,2536258904,133.721676,tertiary,None,None,None
2536258904,2536258907,10.754402,tertiary,None,None,None
2536258907,748653261,70.044805,tertiary,None,None,None
748653261,748653216,52.218901,tertiary,None,None,None
748653216,748653217,54.271344,tertiary,None,None,None
748653217,748653249,8.510896,tertiary,None,None,None
748653249,2526549411,26.418068,tertiary,None,None,None
2526549411,748620865,10.030568,tertiary,None,None,None
748620865,748620804,15.790937,tertiary,None,None,None
748620804,1768479605,8.694614,tertiary,None,None,None
1768479605,2536280365,56.045765,tertiary,None,None,None
2536280365,1321235559,60.563244,tertiary,None,None,None
1321235559,1321235564,57.623626,tertiary,None,None,None
1321235564,623655691,85.356105,tertiary,None,None,None
3722879122,289009112,9.476151,tertiary,None,None,None
289009112,2303738204,236.508742,tertiary,None,None,None
2303738204,289008636,131.957631,tertiary,None,None,None
289008636,2303738230,120.368980,tertiary,None,None,None
2303738230,288704553,27.613651,tertiary,None,None,None
288704553,288704747,14.784370,tertiary,None,None,None
288704747,288704555,13.175076,tertiary,None,None,None
288704555,288705113,12.500171,tertiary,None,None,None
288705113,288705032,13.010323,tertiary,None,None,None
288705032,288704558,12.361158,tertiary,None,None,None
288704558,288704561,18.893955,tertiary,None,None,None
288704561,2303738238,11.428434,tertiary,None,None,None
2303738238,288704751,11.707628,tertiary,None,None,None
288704751,288704752,13.572897,tertiary,None,None,None
288704752,2303738234,10.631220,tertiary,None,None,None
2303738234,288704564,10.924434,tertiary,None,None,None
288704564,288704753,15.026052,tertiary,None,None,None
288704753,3722883376,37.349096,tertiary,None,None,None
3722883376,289006509,101.484229,tertiary,None,None,None
289006509,2303738203,204.045819,tertiary,None,None,None
2303738203,288704759,146.228370,tertiary,None,None,None
288704759,288796885,145.312665,tertiary,None,None,None
288796885,288796905,224.221685,tertiary,None,None,None
289006498,289006530,318.256790,tertiary,None,yes,None
289053284,3731514455,106.365778,tertiary,None,None,None
3731514455,3731514458,18.777281,tertiary,None,None,None
3731514458,289053287,106.358944,tertiary,None,None,None
1334441941,1334441904,4.557706,footway,None,None,None
1334441904,1334441896,3.137213,footway,None,None,None
1334441896,1334441927,9.975116,footway,None,None,None
1334441927,1334441915,5.643609,footway,None,None,None
1334441915,1334441900,5.584139,footway,None,None,None
1334441900,1334441894,5.049988,footway,None,None,None
1334441894,1334441923,6.631844,footway,None,None,None
1334441923,1334441912,4.730586,footway,None,None,None
1334441912,1334441947,6.979235,footway,None,None,None
1334441947,1334441905,6.633002,footway,None,None,None
1334441915,1334441884,14.407960,footway,None,None,None
1334441957,1334441924,8.917580,footway,None,None,None
1334441924,1334441914,4.524734,footway,None,None,None
1334441914,1334441894,4.118370,footway,None,None,None
1334441950,1334441933,4.117565,footway,None,None,None
1334441933,1334441921,4.955695,footway,None,None,None
1334441921,1334441956,7.088620,footway,None,None,None
1334441956,1334441944,10.699574,footway,None,None,None
1334441944,1334441875,33.927337,footway,None,None,None
1334441875,1334441867,11.040577,footway,None,None,None
1334441867,1334441952,7.642202,footway,None,None,None
1334441952,1334441937,4.781070,footway,None,None,None
1334441937,1334441871,3.709011,footway,None,None,None
1334441871,1334441934,1.570375,footway,None,None,None
1334441934,1334441961,1.971091,footway,None,None,None
1334441961,1334441889,7.182057,footway,None,None,None
1334441889,1334441873,4.570664,footway,None,None,None
1334441873,1334441882,5.948365,footway,None,None,None
1334441882,1334441905,7.446104,footway,None,None,None
1334441895,1334441902,50.367119,footway,None,None,None
1334441902,1334441879,97.790325,footway,None,None,None
1334441879,1334441913,6.826979,footway,None,None,None
1334441913,1334441892,33.684712,footway,None,None,None
1334441892,1334441963,11.040160,footway,None,None,None
1334441963,1334441888,16.767735,footway,None,None,None
1334441888,1334441957,20.449376,footway,None,None,None
1334441957,1334441930,38.622148,footway,None,None,None
1334441930,1334441895,19.002922,footway,None,None,None
1334441895,1334441901,4.382958,footway,None,None,None
1334441901,1334441907,2.219067,footway,None,None,None
1334441883,1334441906,75.044903,service,None,None,None
1334441906,1334441908,115.335530,service,None,None,None
1334441908,1334441897,13.581832,service,None,None,None
1334441934,1334441916,14.632394,footway,None,None,None
1334441916,1334441925,9.261060,footway,None,None,None
1334441946,1334441876,12.153771,footway,None,None,None
1334441876,1334441868,70.261572,footway,None,None,None
1334441868,1334441893,11.742593,footway,None,None,None
1334441893,1334441885,4.639478,footway,None,None,None
1334441885,1334441909,18.952579,footway,None,None,None
1334441892,1334441875,12.378115,footway,None,None,None
1334441875,1334441869,12.607621,footway,None,None,None
1334441903,1334441886,45.571217,service,None,None,None
1334441886,1334441936,60.402958,service,None,None,None
1334441936,1334441926,93.431084,service,None,None,None
1334441926,1334441959,14.404675,service,None,None,None
1334441959,1334441948,13.366837,service,None,None,None
1334441948,1334441880,33.022115,service,None,None,None
1334441956,1334441887,18.051302,footway,None,None,None
1334441887,1334441878,10.769281,footway,None,None,None
1334441878,1334441931,8.313717,footway,None,None,None
1334441931,1334441920,27.920935,footway,None,None,None
1334441920,1334441955,5.474771,footway,None,None,None
1334441955,1334441942,8.471115,footway,None,None,None
1334441942,1334441874,5.560957,footway,None,None,None
1334441874,1334441909,6.406147,footway,None,None,None
1334441909,1334441866,15.443464,footway,None,None,None
1334441866,1334441890,6.851302,footway,None,None,None
1334441890,1334441902,8.007081,footway,None,None,None
1334441930,1334441919,9.136696,footway,None,None,None
1334441919,1334441954,5.028050,footway,None,None,None
1334441954,1334441941,3.598314,footway,None,None,None
1334441941,1334441911,1.756033,footway,None,None,None
1334441911,1334441899,8.348975,footway,None,None,None
1334441913,1334441944,13.832103,footway,None,None,None
1334441908,1334441898,15.679789,service,None,None,None
1334441898,1334441929,15.188001,service,None,None,None
1334441929,1334441918,12.529867,service,None,None,None
1334441918,1334441953,17.387500,service,None,None,None
1334441953,1334441939,16.777921,service,None,None,None
1334441939,1334441903,162.848116,service,None,None,None
1334441903,1334441872,55.107041,service,None,None,None
1334441886,1334441877,52.756457,service,None,None,None
1334441888,1334441905,22.076924,footway,None,None,None
1334441905,1334441865,14.269214,footway,None,None,None
1347947829,1347947864,25.722664,footway,None,None,None
1347947864,1347948010,28.613138,footway,None,None,None
1347948010,1347947975,23.548437,footway,None,None,None
1347947975,1347948085,19.291835,footway,None,None,None
1347948085,1347948038,24.966904,footway,None,None,None
1347948038,1347948113,20.639748,footway,None,None,None
1347947985,1347947833,73.100809,service,None,None,None
1347947833,1347947859,55.076772,service,None,None,None
1347947859,1347948107,61.238492,service,None,None,None
1347947879,1347947825,6.823555,footway,None,None,None
1347947856,1347947881,8.187487,footway,None,None,None
1347947859,1347947929,24.982905,service,None,None,None
1347947857,1347947927,11.931041,footway,None,None,None
1347947927,1347947905,11.556048,footway,None,None,None
1347947905,1347948079,13.361999,footway,None,None,None
1347948079,1347948034,13.897090,footway,None,None,None
1347948034,1347947834,21.806242,footway,None,None,None
1347947834,1347948109,20.115995,footway,None,None,None
3722883352,4318818186,6.981762,service,None,None,None
4318818186,1347948107,22.029954,service,None,None,None
1347948107,1347947912,16.762597,service,None,None,None
1347947912,1347947890,21.957247,service,None,None,None
1347947890,1347947929,38.222081,service,None,None,None
1347947929,1347947973,2.996357,service,None,None,None
1347947973,1347947938,53.645486,service,None,None,None
1347947938,1347947833,26.253718,service,None,None,None
1347947833,4318818135,21.575057,service,None,None,None
4318818135,4318818145,7.935503,service,None,None,None
1347947871,1347948017,22.683988,footway,None,None,None
1347948017,1347947987,28.907053,footway,None,None,None
1347947987,1347948094,20.198595,footway,None,None,None
1347948094,1347948056,26.903516,footway,None,None,None
1347948056,1347947897,17.171229,footway,None,None,None
1347947897,1347947875,17.249704,footway,None,None,None
1347947875,1347947952,19.724370,footway,None,None,None
1347947952,1347947918,17.362977,footway,None,None,None
1347947918,4318817511,16.637355,footway,None,None,None
4318817511,4318817505,9.941823,footway,None,None,None
4318817505,4318817494,13.008947,footway,None,None,None
4318817494,4318817482,17.932081,footway,None,None,None
4318817482,4318817473,11.169850,footway,None,None,None
4318817473,4318817467,16.970377,footway,None,None,None
4318817467,4318817457,9.641497,footway,None,None,None
4318817457,4318817454,11.435976,footway,None,None,None
4318817454,4318817450,5.370775,footway,None,None,None
4318817450,4318817443,6.343426,footway,None,None,None
4318817443,4318817356,53.950440,footway,None,None,None
4318817356,4318817319,17.531954,footway,None,None,None
1347947888,4318817743,0.326261,footway,None,None,None
4318817743,1347947850,6.056803,footway,None,None,None
1347947850,1347947827,7.128945,footway,None,None,None
1347947827,1347947957,7.182611,footway,None,None,None
1347947957,1347947922,6.577737,footway,None,None,None
1347947922,1347948026,6.231407,footway,None,None,None
1347948026,1347947995,6.104673,footway,None,None,None
1347947995,1347947853,8.493364,footway,None,None,None
1347947853,1347947831,8.163860,footway,None,None,None
1347947831,1347947902,5.263468,footway,None,None,None
1347947902,1347947856,1.180138,footway,None,None,None
1347947856,1347947879,12.275942,footway,None,None,None
1347947879,1347948030,7.472541,footway,None,None,None
1347948030,1347947997,12.266388,footway,None,None,None
1347947997,1347948106,17.162286,footway,None,None,None
1347948106,1347948073,12.426238,footway,None,None,None
1347948073,1347947904,19.408242,footway,None,None,None
1347947904,1347947882,18.103835,footway,None,None,None
1347947882,1347947961,27.198454,footway,None,None,None
1347947961,1347947926,31.171541,footway,None,None,None
1347947926,1347947991,22.621534,footway,None,None,None
1347948060,1347948000,30.433289,footway,None,None,None
1347948000,1347947971,30.915252,footway,None,None,None
1347947971,1347947838,38.855003,footway,None,None,None
1347947838,1347948113,24.908228,footway,None,None,None
1347948113,1347947886,26.955284,footway,None,None,None
1347947886,1347947863,35.275583,footway,None,None,None
1347947863,1347948009,35.376158,footway,None,None,None
1347948009,1347948109,17.009338,footway,None,None,None
1347948109,1347947871,31.296134,footway,None,None,None
1347947871,1347947828,6.033825,footway,None,None,None
1347947828,1347947899,22.113338,footway,None,None,None
1347947899,1347947876,22.337926,footway,None,None,None
1347947876,1347948028,16.459405,footway,None,None,None
1347948028,1347947996,20.943527,footway,None,None,None
1347947996,1347948101,12.542376,footway,None,None,None
1347948101,1347947825,1.243757,footway,None,None,None
1347947825,1347947903,2.917154,footway,None,None,None
1347947903,1347947881,8.870917,footway,None,None,None
1347947881,1347947958,2.576622,footway,None,None,None
1347947958,1347947924,13.818489,footway,None,None,None
1347947924,1347948108,11.828662,footway,None,None,None
1347948108,1347948075,12.016914,footway,None,None,None
1347948075,1347947855,12.731642,footway,None,None,None
1347947855,1347947832,13.135991,footway,None,None,None
1347947832,1347947963,16.048062,footway,None,None,None
1347947963,1347947928,15.036325,footway,None,None,None
1347947908,1347948040,2.576357,footway,None,None,None
1347948040,1347947921,2.488296,footway,None,None,None
1347947921,1347948087,2.951536,footway,None,None,None
1347948087,1347947900,2.833053,footway,None,None,None
1347947900,1347947867,2.776433,footway,None,None,None
1347947867,1347947991,3.057537,footway,None,None,None
1347947991,1347947891,2.438966,footway,None,None,None
1347947891,1347947954,3.125037,footway,None,None,None
1347947954,1347947857,1.262552,footway,None,None,None
1347947857,1347947841,2.203305,footway,None,None,None
1347947841,1347947829,2.784754,footway,None,None,None
1347947829,1347948119,3.024243,footway,None,None,None
1347948119,1347948104,3.321118,footway,None,None,None
1347948104,1347948116,2.569929,footway,None,None,None
1347948116,1347947877,2.684313,footway,None,None,None
1347947877,1347947851,3.494944,footway,None,None,None
1347947851,1347947839,2.415453,footway,None,None,None
1347947839,1347947880,1.685261,footway,None,None,None
1347947880,1347947908,1.424959,footway,None,None,None
4318818191,1347948015,20.044561,footway,None,None,None
1347948015,1347947858,14.791066,footway,None,None,None
1347947858,1347948002,13.600430,footway,None,None,None
1347948002,1347947969,9.538283,footway,None,None,None
1347947969,1347948080,3.717124,footway,None,None,None
1347948080,1347947880,3.906582,footway,None,None,None
1347947985,1347947935,7.960000,service,None,None,None
1347947935,1347947909,24.428192,service,None,None,None
1347947909,1347947938,49.425758,service,None,None,None
1651426202,1651426199,14.399130,service,yes,None,None
1651426199,1651426196,15.798037,service,yes,None,None
1651426196,3598759168,2.371630,service,yes,None,None
3598759168,3598759167,9.746705,service,yes,None,None
3598759167,1651426188,1.636883,service,yes,None,None
1651426188,1651426180,15.859250,service,yes,None,None
1651426180,1651426176,11.471666,service,yes,None,None
1651426176,1651426178,9.094791,service,yes,None,None
1651426178,1651426185,10.142826,service,yes,None,None
1651426185,1651426189,13.182341,service,yes,None,None
1651426189,1651426198,12.814209,service,yes,None,None
1651426198,1651426200,14.560863,service,yes,None,None
1651426200,1651426201,6.790354,service,yes,None,None
1651426201,1651426203,11.926925,service,yes,None,None
1651426203,1651426205,7.777832,service,yes,None,None
1651426205,1651426204,6.726894,service,yes,None,None
1651426204,1651426202,10.533754,service,yes,None,None
1651426207,3722883199,5.475121,service,None,None,None
3722883199,1651426202,61.094906,service,None,None,None
1651533205,3731207276,2.588670,footway,None,None,None
3731207276,3731207278,2.825225,footway,None,None,None
3731207278,3731207279,2.607480,footway,None,None,None
3731207279,3731206056,281.721461,footway,None,None,None
3731206056,3731206057,7.046177,footway,None,None,None
3731206057,3731206058,9.497457,footway,None,None,None
3731206058,3731206059,11.749374,footway,None,None,None
3731206059,3731206062,12.039862,footway,None,None,None
3731206062,3731206064,8.227413,footway,None,None,None
3731206064,3731206066,6.180701,footway,None,None,None
3731206066,3731206065,32.152318,footway,None,None,None
3731206065,3731206063,2.177344,footway,None,None,None
3731206063,3731206061,2.933589,footway,None,None,None
3731206061,3731206060,2.519815,footway,None,None,None
3731206060,3731207292,158.142312,footway,None,None,None
3731207292,3731207290,6.254203,footway,None,None,None
3731207290,3731207289,9.121992,footway,None,None,None
3731207289,3731207288,8.258295,footway,None,None,None
3731207288,1651533300,10.479906,footway,None,None,None
1651533300,1651533293,9.818096,footway,None,None,None
1651533293,3731207281,6.755141,footway,None,None,None
3731207281,1651533239,8.446166,footway,None,None,None
1651533239,3731207275,5.956489,footway,None,None,None
3731207275,1651533176,7.472409,footway,None,None,None
1651533176,1651533069,58.732868,footway,None,None,None
